,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,LotFrontagenan,MasVnrAreanan,GarageYrBltnan
10,480,-0.11833706492977814,0.015625,-1.500018516097276,-1.666597305402238,1.0,0.25,0.0,0.0,1.0,0.0,0.0,0.0003756574004507889,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11934156378600823,-0.12890625,-13.663491335092798,-33.041435185185186,0.25,0.0,0.005000000000000001,0.0020000000000000005,0.0,1.0620117187500001e-07,0.037037037037037035,0.1111111111111111,0.015625,0.015625,0.046875,0.015625,0.004629629629629629,9.344332132213119e-10,0.023148148148148143,0.0,5.797301977644935e-08,3.976341321528315e-09,0.25,0.03125,1.0,0.1111111111111111,-2.9652496450169945,0.0,0.0,-2.7289001573765717,0.0,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.037037037037037035,-0.17766203703703703,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.42968069120962,0.037037037037037035,0.03125,2.3568968746702886e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,4.399167694580059e-07,0.0,0.0,0.0,0.0,0.0,0.03125,0.25,0.0,-0.09767092411720511,-626.859375,0.07407407407407407,0.015625,0.0,0.0,0.0
11,1245,-0.11832892326480765,0.046875,-1.4836855000271192,-1.6616680469221476,1.0,0.25,0.037037037037037035,0.1111111111111111,1.0,0.015625,0.125,0.0015026296018031556,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11385459533607681,-0.12890625,-13.66349437914943,-33.041666666666664,0.0,0.0,0.008000000000000002,0.0020000000000000005,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,6.213076003105262e-08,3.4721745608053204e-09,0.25,0.015625,1.0,0.1111111111111111,-2.9845595113295205,8.233373904466203e-08,0.0,-2.715901619660592,0.0,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.07407407407407407,-0.17766203703703703,0.0625,0.07407407407407407,0.03200000000000001,0.016000000000000004,-17.429728775356875,0.037037037037037035,0.03125,1.4029148063513624e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09541697971450037,-626.875,0.07407407407407407,0.046875,1.0,0.0,0.0
12,614,-0.11833910034602076,0.046875,-1.4829558399214613,-1.6639786878246579,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.000845229151014275,0.008000000000000002,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.663464699597272,-33.041402777777776,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.018518518518518517,1.1457931066880373e-09,0.023148148148148143,0.0,7.170140740957334e-08,4.910145843563079e-09,0.25,0.0625,1.0,0.1111111111111111,-2.965779331463459,0.0,0.0,-2.7293328116662092,0.0,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.0,-17.42969196093163,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.8329865394083583e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09090909090909091,-626.859375,0.1111111111111111,0.0625,0.0,0.0,1.0
13,1125,-0.11832688784856503,0.046875,-1.4836855000271192,-1.6633598251562765,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.001220886551465064,0.016000000000000004,1.0,0.046875,0.03200000000000001,-0.11522633744855966,-0.1328125,-13.663470407203455,-33.041472222222225,0.0,0.0,0.006000000000000002,0.005000000000000001,0.07407407407407407,4.150390625e-08,0.037037037037037035,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,3.012400486354066e-08,1.683478574935913e-09,0.25,0.046875,1.0,0.1111111111111111,-2.983207917024171,7.608773125506698e-08,0.0,-2.71693493211468,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17766203703703703,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.42968294515402,0.1111111111111111,0.03125,1.374856510224335e-07,0.07407407407407407,0.1111111111111111,0.25,1.588757209178473e-07,1.5274887828402986e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0946656649135988,-626.859375,0.07407407407407407,0.046875,1.0,0.0,0.0
14,224,-0.11833910034602076,0.046875,-1.4829558399214613,-1.6623075671298377,1.0,0.25,0.0,0.037037037037037035,1.0,0.03125,0.0,0.0007513148009015778,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11934156378600823,-0.130859375,-13.663478397852113,-33.04156944444444,0.0,0.0,0.006000000000000002,0.005000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.018518518518518517,2.914541688856949e-09,0.013888888888888888,5.620566033815827e-08,1.2551668693141942e-08,3.7878267936058045e-09,0.25,0.046875,1.0,0.1111111111111111,-2.979843832063408,0.0,0.0,-2.7408208656966653,0.0,0.0,0.037037037037037035,0.0,0.00390625,0.037037037037037035,0.037037037037037035,-0.17939814814814814,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.429685199098422,0.037037037037037035,0.03125,2.0201973211459616e-07,0.07407407407407407,0.1111111111111111,0.25,3.431715571825502e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09767092411720511,-626.828125,0.07407407407407407,0.0,0.0,0.0,0.0
15,1234,-0.11833910034602076,0.046875,-1.4836855000271192,-1.661207183948173,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0007513148009015778,0.016000000000000004,1.0,0.046875,0.024000000000000007,-0.11796982167352538,-0.1328125,-13.66348296393706,-33.041625,0.25,0.0,0.007000000000000001,0.007000000000000001,0.07407407407407407,4.39453125e-08,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.004629629629629629,5.5621024596506666e-09,0.023148148148148143,0.0,1.4748210714441783e-08,5.20826184120798e-09,0.25,0.015625,1.0,0.1111111111111111,-2.9625848745683347,0.0,0.0,-2.726723540675864,0.037037037037037035,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.03200000000000001,-17.42970773854245,0.07407407407407407,0.03125,1.8623694054314333e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.25,0.0,-0.09616829451540196,-626.8125,0.0,0.0,1.0,0.0,0.0
16,990,-0.11833095868105027,0.0625,-1.4867138924241075,-1.6642300173275508,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.00169045830202855,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11522633744855966,-0.1328125,-13.66346508010435,-33.041407407407405,0.0,0.0,0.010000000000000002,0.010000000000000002,0.037037037037037035,0.0,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.0625,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,6.040490558574559e-08,3.375725267449617e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9855260920047706,9.062389483812456e-08,0.0,-2.7142125594081716,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.03200000000000001,-17.42967242674681,0.07407407407407407,0.03125,2.153474227749341e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,3.054977565680597e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09391435011269722,-626.875,0.1111111111111111,0.0625,0.0,0.0,0.0
17,714,-0.1183044982698962,0.046875,-1.4907728983468054,-1.662769168178735,1.0,0.25,0.0,0.037037037037037035,1.0,0.0,0.0,0.00028174305033809165,0.03200000000000001,1.0,0.0,0.024000000000000007,-0.11934156378600823,-0.1328125,-13.663478778359192,-33.04157407407408,0.0,0.0,0.006000000000000002,0.005000000000000001,0.07407407407407407,3.90625e-08,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.046875,0.018518518518518517,4.388498840664376e-09,0.023148148148148143,0.0,1.3414595915795452e-08,4.208696437339782e-09,0.125,0.03125,0.0,0.1111111111111111,-2.97413370062607,0.0,0.0,-2.736156761343513,0.037037037037037035,0.0,0.037037037037037035,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.0625,0.0,0.008000000000000002,0.016000000000000004,-17.42969947407964,0.037037037037037035,0.03125,2.0201973211459616e-07,0.07407407407407407,0.1111111111111111,0.25,0.0,1.7596670778320237e-06,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09616829451540196,-626.875,0.07407407407407407,0.046875,0.0,0.0,0.0
18,1003,-0.11833910034602076,0.046875,-1.479457176743653,-1.6613333957801475,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.00169045830202855,0.03200000000000001,1.0,0.046875,0.024000000000000007,-0.11385459533607681,-0.1328125,-13.66346508010435,-33.041407407407405,0.0,0.0,0.010000000000000002,0.010000000000000002,0.07407407407407407,1.2939453125e-08,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.027777777777777776,1.3349045903161596e-10,0.023148148148148143,0.0,1.2159429046481258e-07,6.900508533721683e-09,0.25,0.0625,1.0,0.1111111111111111,-2.94733685347973,0.0,0.0,-2.7142687728098753,0.0,0.0,0.07407407407407407,0.0,0.005859375,0.037037037037037035,0.07407407407407407,-0.17766203703703703,0.0625,0.037037037037037035,0.03200000000000001,0.03200000000000001,-17.42967242674681,0.07407407407407407,0.046875,2.890004501083806e-07,0.07407407407407407,0.1111111111111111,0.25,2.2878103812170013e-07,6.354353336615642e-07,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0946656649135988,-626.84375,0.07407407407407407,0.046875,0.0,0.0,0.0
19,109,-0.11833299409729289,0.015625,-1.473110090877619,-1.6638917497727892,1.0,0.25,0.0,0.037037037037037035,1.0,0.015625,0.0,0.0,0.0,1.0,0.046875,0.008000000000000002,-0.11796982167352538,-0.12890625,-13.663498184220218,-33.041412037037034,0.0,0.0,0.009000000000000001,0.009000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.03125,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,6.220920796038476e-08,3.476558619594216e-09,0.125,0.03125,0.0,0.037037037037037035,-2.9720841395406286,5.9053164556171394e-08,0.0,-2.715901619660592,0.0,0.0,0.07407407407407407,0.0,0.005859375,0.037037037037037035,0.0,-0.17766203703703703,0.0625,0.0,0.008000000000000002,0.0,-17.42969196093163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.561409276458179e-07,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.09391435011269722,-626.859375,0.07407407407407407,0.046875,0.0,0.0,1.0
20,744,-0.11832688784856503,0.046875,-1.4829558399214613,-1.6607724365585017,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.0005634861006761833,0.016000000000000004,1.0,0.046875,0.03200000000000001,-0.11796982167352538,-0.130859375,-13.663481441908745,-33.041439814814815,0.0,0.0,0.006000000000000002,0.005000000000000001,0.037037037037037035,0.0,0.037037037037037035,0.1111111111111111,0.03125,0.046875,0.046875,0.046875,0.018518518518518517,2.469573492084896e-09,0.023148148148148143,0.0,5.962042629242423e-09,2.2797105702257157e-09,0.25,0.0625,1.0,0.1111111111111111,-2.9512632397877194,0.0,0.0,-2.7174758925885034,0.0,0.125,0.07407407407407407,0.0,0.005859375,0.037037037037037035,0.037037037037037035,-0.17824074074074073,0.015625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.429679188580014,0.07407407407407407,0.03125,1.6834977676216345e-07,0.07407407407407407,0.1111111111111111,0.25,4.798046771718988e-07,0.0,0.0,0.0,9.042245370370371e-07,0.0,0.0,0.0625,0.25,0.0,-0.09241172051089407,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
21,518,-0.11833095868105027,0.046875,-1.4768222722758808,-1.6625190087805939,1.0,0.25,0.037037037037037035,0.037037037037037035,1.0,0.0,0.0,0.002066115702479339,0.016000000000000004,1.0,0.046875,0.04000000000000001,-0.11522633744855966,-0.1328125,-13.66346888517514,-33.04144907407407,0.0,0.0,0.010000000000000002,0.010000000000000002,0.07407407407407407,2.2485351562500004e-07,0.07407407407407407,0.1111111111111111,0.0625,0.046875,0.046875,0.015625,0.023148148148148143,0.0,0.023148148148148143,0.0,9.915818267582135e-08,5.541450309164046e-09,0.25,0.0625,1.0,0.1111111111111111,-2.958669618970399,1.2117255111814398e-07,0.0,-2.69663952200402,0.0,0.0,0.07407407407407407,0.125,0.005859375,0.037037037037037035,0.07407407407407407,-0.17766203703703703,0.0625,0.037037037037037035,0.024000000000000007,0.03200000000000001,-17.429679939894818,0.07407407407407407,0.046875,3.117978157115903e-07,0.07407407407407407,0.1111111111111111,0.25,3.495265860192641e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.25,0.0,-0.0946656649135988,-626.828125,0.07407407407407407,0.046875,0.0,0.0,0.0
